schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num5rd,c_type,flgrm5,mrkgrm5,ngrm5,flmth5,mrkmth5,nmth5,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
51275,83,39,44,17,1,1,1,1,3,2,11.59,86,69,1.47,86,68,26203,11,8,5,1,32,0,2,70,33,82.269997,3,34,81.5,17.6,1,0,0,0,0,2,85.574409,1.4558823,68,85.694931,11.563768,69,0,,,8,26203,8
51275,83,39,44,17,1,1,1,1,3,2,11.59,86,69,1.47,86,68,26203,11,8,5,2,38,0,2,70,35,88.690002,0,35,89.769997,5.6999998,1,0,0,0,0,2,85.574409,1.4558823,68,85.694931,11.563768,69,0,,,8,26203,8
51276,82,42,40,24,2,1,1,3,3,3,28.99,72,69,45.709999,62,70,61002,12,14,5,1,28,0,3,82,27,75.739998,22.200001,27,83.410004,0,1,0,0,0,0,3,61.701286,45.707142,70,71.987099,28.994204,69,0,,,14,61002,14
51276,82,42,40,24,2,1,1,3,3,3,28.99,72,69,45.709999,62,70,61002,12,14,5,2,30,0,3,82,22,57.139999,59.099998,23,68.480003,26.1,1,0,0,0,0,3,61.701286,45.707142,70,71.987099,28.994204,69,0,,,14,61002,14
51276,82,42,40,24,2,1,1,3,3,3,28.99,72,69,45.709999,62,70,61002,12,14,5,3,24,0,3,82,21,48.43,61.900002,19,60,73.699997,1,0,0,0,0,3,61.701286,45.707142,70,71.987099,28.994204,69,0,,,14,61002,14
51277,81,44,37,23,1,1,1,2,3,3,37.66,67,77,38.959999,58,77,66001,11,13,5,1,26,0,3,81,23,61.779999,26.1,23,68.650002,43.5,1,0,0,0,0,3,57.87104,38.955845,77,66.921036,37.675323,77,0,,,13,66001,13
51277,81,44,37,23,1,1,1,2,3,3,37.66,67,77,38.959999,58,77,66001,11,13,5,2,26,0,3,81,25,55.32,36,25,66.480003,36,1,0,0,0,0,3,57.87104,38.955845,77,66.921036,37.675323,77,0,,,13,66001,13
51277,81,44,37,23,1,1,1,2,3,3,37.66,67,77,38.959999,58,77,66001,11,13,5,3,29,0,3,81,29,56.970001,51.700001,29,65.93,34.5,1,0,0,0,0,3,57.87104,38.955845,77,66.921036,37.675323,77,0,,,13,66001,13
51278,79,39,40,22,1,1,1,1,3,3,7.8899999,79,76,17.110001,73,76,86009,11,0,5,1,29,0,3,79,28,75.07,10.7,28,79.360001,7.0999999,1,0,0,1,0,3,75.286926,17.299999,52,78.907692,5.7615385,52,0,,,4,86009,0
51278,79,39,40,22,1,1,1,1,3,3,7.8899999,79,76,17.110001,73,76,86009,11,0,5,3,25,0,3,79,24,75.540001,25,24,78.379997,4.1999998,1,0,0,1,0,3,75.286926,17.299999,52,78.907692,5.7615385,52,0,,,4,86009,0
51278,79,39,40,22,1,1,1,1,3,3,7.8899999,79,76,17.110001,73,76,86009,11,0,5,2,25,0,3,79,24,68.044998,16.698334,24,79.199997,12.501667,,1,0,1,0,3,75.286926,17.299999,52,78.907692,5.7615385,52,1,24,24,4,86009,0
51279,87,52,35,15,1,1,1,2,3,3,16.67,79,84,15.48,78,84,26500,11,7,5,1,28,0,3,88,26,69.5,30.799999,26,75.349998,23.1,1,0,0,1,0,3,74.563774,20.764151,53,78.228302,20.756603,53,0,,,7,26500,7
51279,87,52,35,15,1,1,1,2,3,3,16.67,79,84,15.48,78,84,26500,11,7,5,2,28,0,3,88,27,79.440002,11.1,27,81,18.5,1,0,0,1,0,3,74.563774,20.764151,53,78.228302,20.756603,53,0,,,7,26500,7
51279,87,52,35,15,1,1,1,2,3,3,16.67,79,84,15.48,78,84,26500,11,7,5,3,32,0,3,88,31,83.87484,6.4458065,31,80.319351,9.6832256,,1,0,1,0,3,74.563774,20.764151,53,78.228302,20.756603,53,1,31,31,7,26500,7
51281,49,24,25,14,1,1,1,2,2,2,28.57,74,42,29.17,63,48,5652,11,13,5,1,26,0,2,49,26,62.459999,34.599998,23,76.129997,26.1,1,0,0,0,0,2,62.478333,29.145834,48,73.714287,28.588095,42,0,,,13,5652,13
51281,49,24,25,14,1,1,1,2,2,2,28.57,74,42,29.17,63,48,5652,11,13,5,2,23,0,2,49,22,62.5,22.700001,19,70.790001,31.6,1,0,0,0,0,2,62.478333,29.145834,48,73.714287,28.588095,42,0,,,13,5652,13
51282,70,35,35,20,1,1,1,2,2,2,19.639999,72,56,36.509998,63,63,62000,11,12,5,1,37,0,2,71,33,64.360001,30.299999,33,66.82,33.299999,1,0,0,0,0,2,63.265312,35.918751,64,69.574097,24.578688,61,0,,,12,62000,12
51282,70,35,35,20,1,1,1,2,2,2,19.639999,72,56,36.509998,63,63,62000,11,12,5,2,34,0,2,71,31,62.099998,41.900002,28,72.82,14.3,1,0,0,0,0,2,63.265312,35.918751,64,69.574097,24.578688,61,0,,,12,62000,12
51283,87,51,36,23,1,1,1,2,3,3,26.67,74,75,30.67,67,75,62000,11,15,5,1,30,0,3,87,27,72.110001,25.9,27,77.629997,29.6,1,0,0,1,0,3,68.862938,27.452942,51,75.234703,27.435293,51,0,,,15,62000,15
51283,87,51,36,23,1,1,1,2,3,3,26.67,74,75,30.67,67,75,62000,11,15,5,2,29,0,3,87,24,65.209999,29.200001,24,72.540001,25,1,0,0,1,0,3,68.862938,27.452942,51,75.234703,27.435293,51,0,,,15,62000,15
51283,87,51,36,23,1,1,1,2,3,3,26.67,74,75,30.67,67,75,62000,11,15,5,3,28,0,3,87,24,63.041248,37.506248,24,71.376251,25.043751,,1,0,1,0,3,68.862938,27.452942,51,75.234703,27.435293,51,1,24,24,15,62000,15
51287,99,55,44,15,1,1,1,2,3,3,,,,,,,,,,5,1,33,0,3,99,29,71.410004,6.9000001,28,75.860001,21.4,1,0,1,0,3,3,62.72871,35.493549,93,69.665215,32.599998,92,0,,,7,62000,7
51287,99,55,44,15,1,1,1,2,3,3,,,,,,,,,,5,2,33,0,3,99,32,56.59,65.599998,32,67.190002,37.5,1,0,1,0,3,3,62.72871,35.493549,93,69.665215,32.599998,92,0,,,7,62000,7
51287,99,55,44,15,1,1,1,2,3,3,,,,,,,,,,5,3,33,0,3,99,32,61,31.299999,32,66.720001,37.5,1,0,1,0,3,3,62.72871,35.493549,93,69.665215,32.599998,92,0,,,7,62000,7
51288,41,23,18,13,2,1,1,4,2,2,37.5,70,40,40,53,40,62000,12,21,5,1,20,0,2,41,20,55.75,35,20,70.150002,45,1,0,0,0,0,2,52.950001,40,40,70.425003,37.5,40,0,,,21,62000,21
51288,41,23,18,13,2,1,1,4,2,2,37.5,70,40,40,53,40,62000,12,21,5,2,21,0,2,41,20,50.150002,45,20,70.699997,30,1,0,0,0,0,2,52.950001,40,40,70.425003,37.5,40,0,,,21,62000,21
51289,40,18,22,17,1,1,1,2,1,1,33.330002,69,33,30.299999,65,33,66001,11,14,5,1,40,0,1,40,36,62.470001,33.299999,35,67.970001,37.099998,1,0,0,0,0,1,62.470001,33.299999,36,67.970001,37.099998,35,0,,,14,66001,14
51290,99,52,47,18,1,1,1,1,3,3,10.31,85,97,4.1199999,82,97,50005,11,1,5,1,33,0,3,99,33,80.029999,3,33,87.360001,12.1,1,0,0,0,0,3,81.730003,4.1185565,97,84.646187,10.312371,97,0,,,1,50005,1
51290,99,52,47,18,1,1,1,1,3,3,10.31,85,97,4.1199999,82,97,50005,11,1,5,2,33,0,3,99,33,84.360001,3,33,87.18,9.1000004,1,0,0,0,0,3,81.730003,4.1185565,97,84.646187,10.312371,97,0,,,1,50005,1
51290,99,52,47,18,1,1,1,1,3,3,10.31,85,97,4.1199999,82,97,50005,11,1,5,3,33,0,3,99,31,80.739998,6.5,31,79.059998,9.6999998,1,0,0,0,0,3,81.730003,4.1185565,97,84.646187,10.312371,97,0,,,1,50005,1
51291,77,36,41,17,1,1,1,5,3,2,41.509998,68,53,32.139999,57,56,50005,11,31,5,1,31,0,2,62,29,63.66,24.1,27,72.849998,29.6,1,0,0,1,0,2,63.66,24.1,29,72.849998,29.6,27,0,,,31,50005,31
51291,77,36,41,17,1,1,1,5,3,2,41.509998,68,53,32.139999,57,56,50005,11,31,5,2,31,0,2,62,27,49.846668,40.775555,26,62.963463,53.878078,,1,0,1,0,2,63.66,24.1,29,72.849998,29.6,27,1,26,27,31,50005,31
51295,47,21,26,17,1,1,1,1,2,2,17.780001,79,45,20,71,45,10496,11,3,5,1,26,0,2,47,24,68.709999,12.5,24,78.540001,29.200001,1,0,0,0,0,2,70.800667,20.013334,45,79.333336,17.813334,45,0,,,3,10496,3
51295,47,21,26,17,1,1,1,1,2,2,17.780001,79,45,20,71,45,10496,11,3,5,2,21,0,2,47,21,73.190002,28.6,21,80.239998,4.8000002,1,0,0,0,0,2,70.800667,20.013334,45,79.333336,17.813334,45,0,,,3,10496,3
51296,85,38,47,22,2,1,1,2,3,3,13.25,82,83,21.690001,73,83,26203,12,18,5,1,29,0,3,85,27,66.629997,33.299999,27,79.779999,22.200001,1,0,0,0,0,3,72.892166,21.692772,83,82.2547,13.248193,83,0,,,18,26203,18
51296,85,38,47,22,2,1,1,2,3,3,13.25,82,83,21.690001,73,83,26203,12,18,5,2,26,0,3,85,26,73.040001,15.4,26,81.230003,7.6999998,1,0,0,0,0,3,72.892166,21.692772,83,82.2547,13.248193,83,0,,,18,26203,18
51296,85,38,47,22,2,1,1,2,3,3,13.25,82,83,21.690001,73,83,26203,12,18,5,3,30,0,3,85,30,78.400002,16.700001,30,85.370003,10,1,0,0,0,0,3,72.892166,21.692772,83,82.2547,13.248193,83,0,,,18,26203,18
51297,56,38,18,16,1,1,1,2,2,2,23.08,74,52,40.380001,63,52,26203,11,9,5,1,31,0,2,56,28,59.860001,39.299999,28,70.360001,25,1,0,0,1,0,2,59.860001,39.299999,28,70.360001,25,28,0,,,9,26203,9
51297,56,38,18,16,1,1,1,2,2,2,23.08,74,52,40.380001,63,52,26203,11,9,5,2,25,0,2,56,24,66.66333,41.639999,24,78.246666,20.84,,1,0,1,0,2,59.860001,39.299999,28,70.360001,25,28,1,24,24,9,26203,9
51298,98,44,54,26,1,1,1,2,3,3,29.889999,73,87,36.669998,60,90,62000,11,8,5,1,33,0,3,98,27,56.630001,48.099998,27,73.330002,33.299999,1,0,0,0,0,3,59.632,36.633335,90,73.344139,29.868965,87,0,,,8,62000,8
51298,98,44,54,26,1,1,1,2,3,3,29.889999,73,87,36.669998,60,90,62000,11,8,5,2,30,0,3,98,33,69.089996,12.1,33,76.550003,18.200001,1,0,0,0,0,3,59.632,36.633335,90,73.344139,29.868965,87,0,,,8,62000,8
51298,98,44,54,26,1,1,1,2,3,3,29.889999,73,87,36.669998,60,90,62000,11,8,5,3,35,0,3,98,30,51.93,53.299999,27,69.440002,40.700001,1,0,0,0,0,3,59.632,36.633335,90,73.344139,29.868965,87,0,,,8,62000,8
51299,59,29,30,14,1,1,1,1,2,2,22.809999,79,57,15.79,72,57,63008,11,3,5,1,30,0,2,59,28,70.75,25,28,77.75,17.9,1,0,0,0,0,2,72.088074,15.791228,57,78.650528,22.835087,57,0,,,3,63008,3
51299,59,29,30,14,1,1,1,1,2,2,22.809999,79,57,15.79,72,57,63008,11,3,5,2,29,0,2,59,29,73.379997,6.9000001,29,79.519997,27.6,1,0,0,0,0,2,72.088074,15.791228,57,78.650528,22.835087,57,0,,,3,63008,3
51300,71,38,33,19,1,1,1,1,2,2,20.629999,70,63,52.380001,59,63,62000,11,5,5,1,35,0,2,71,35,57.66,57.099998,35,72.110001,22.9,1,0,0,0,0,2,59.495556,52.344444,63,70.203331,20.677778,63,0,,,5,62000,5
51300,71,38,33,19,1,1,1,1,2,2,20.629999,70,63,52.380001,59,63,62000,11,5,5,2,36,0,2,71,28,61.790001,46.400002,28,67.82,17.9,1,0,0,0,0,2,59.495556,52.344444,63,70.203331,20.677778,63,0,,,5,62000,5
51302,76,39,37,22,1,1,1,2,2,2,17.91,75,67,26.469999,69,68,62000,11,10,5,1,38,0,2,76,32,63.16,34.400002,32,72.779999,15.6,1,0,0,0,0,2,68.591766,26.458824,68,75.07328,17.898508,67,0,,,10,62000,10
51302,76,39,37,22,1,1,1,2,2,2,17.91,75,67,26.469999,69,68,62000,11,10,5,2,38,0,2,76,36,73.419998,19.4,35,77.169998,20,1,0,0,0,0,2,68.591766,26.458824,68,75.07328,17.898508,67,0,,,10,62000,10
51303,95,49,46,22,1,1,1,2,3,3,21.049999,76,76,25.969999,66,77,62000,11,13,5,2,33,0,3,96,31,67.059998,29,31,74.940002,29,1,0,0,1,0,3,62.148136,35.596611,59,73.511528,30.471186,59,0,,,13,62000,13
51303,95,49,46,22,1,1,1,2,3,3,21.049999,76,76,25.969999,66,77,62000,11,13,5,3,29,0,3,96,28,56.709999,42.900002,28,71.93,32.099998,1,0,0,1,0,3,62.148136,35.596611,59,73.511528,30.471186,59,0,,,13,62000,13
51303,95,49,46,22,1,1,1,2,3,3,21.049999,76,76,25.969999,66,77,62000,11,13,5,1,34,0,3,96,18,78.625557,,17,84.636467,,,1,0,1,0,3,62.148136,35.596611,59,73.511528,30.471186,59,1,17,18,13,62000,13
51304,92,45,47,23,1,1,1,2,4,3,18.18,75,77,15.79,68,76,50005,11,15,5,2,28,0,3,69,22,64.550003,18.200001,22,71.050003,18.200001,1,0,0,1,0,3,67.0196,18.032,50,76.504402,16.016001,50,0,,,15,50005,15
51304,92,45,47,23,1,1,1,2,4,3,18.18,75,77,15.79,68,76,50005,11,15,5,4,12,0,3,69,28,68.959999,17.9,28,80.790001,14.3,1,0,0,1,0,3,67.0196,18.032,50,76.504402,16.016001,50,0,,,15,50005,15
51304,92,45,47,23,1,1,1,2,4,3,18.18,75,77,15.79,68,76,50005,11,15,5,3,29,0,3,69,26,69.885384,11.478461,27,72.214073,22.187407,,1,0,1,0,3,67.0196,18.032,50,76.504402,16.016001,50,1,27,26,15,50005,15
51305,45,22,23,9,1,1,1,1,2,2,9.3000002,83,43,20.93,76,43,50005,11,1,5,1,23,0,2,45,22,76.32,22.700001,22,85.089996,13.6,1,0,0,0,0,2,76.417671,20.893023,43,82.906975,9.3023252,43,0,,,1,50005,1
51305,45,22,23,9,1,1,1,1,2,2,9.3000002,83,43,20.93,76,43,50005,11,1,5,2,22,0,2,45,21,76.519997,19,21,80.620003,4.8000002,1,0,0,0,0,2,76.417671,20.893023,43,82.906975,9.3023252,43,0,,,1,50005,1
51307,80,41,39,16,1,1,1,1,3,3,3.95,86,76,6.4899998,85,77,50005,11,0,5,1,26,0,3,80,24,85.290001,4.1999998,24,84.580002,12.5,1,0,0,0,0,3,84.960518,6.4987011,77,86.090393,3.9473684,76,0,,,0,50005,0
51307,80,41,39,16,1,1,1,1,3,3,3.95,86,76,6.4899998,85,77,50005,11,0,5,2,29,0,3,80,28,83,10.7,27,87.849998,0,1,0,0,0,0,3,84.960518,6.4987011,77,86.090393,3.9473684,76,0,,,0,50005,0
51307,80,41,39,16,1,1,1,1,3,3,3.95,86,76,6.4899998,85,77,50005,11,0,5,3,25,0,3,80,25,86.839996,4,25,85.639999,0,1,0,0,0,0,3,84.960518,6.4987011,77,86.090393,3.9473684,76,0,,,0,50005,0
51308,34,18,16,13,1,1,1,4,2,1,21.74,72,23,34.779999,59,23,50005,11,14,5,1,27,0,1,27,25,55.68,40,25,69.760002,28,1,0,0,0,0,1,55.68,40,25,69.760002,28,25,0,,,14,50005,14
51309,94,53,41,21,1,1,1,1,3,3,14.94,78,87,18.389999,72,87,64006,11,5,5,1,32,0,3,94,31,64.870003,35.5,31,75.709999,25.799999,1,0,0,0,0,3,71.771034,18.379311,87,78.032066,14.937931,87,0,,,5,64006,5
51309,94,53,41,21,1,1,1,1,3,3,14.94,78,87,18.389999,72,87,64006,11,5,5,2,32,0,3,94,29,79,10.3,29,81.410004,6.9000001,1,0,0,0,0,3,71.771034,18.379311,87,78.032066,14.937931,87,0,,,5,64006,5
51309,94,53,41,21,1,1,1,1,3,3,14.94,78,87,18.389999,72,87,64006,11,5,5,3,30,0,3,94,27,71.93,7.4000001,27,77.07,11.1,1,0,0,0,0,3,71.771034,18.379311,87,78.032066,14.937931,87,0,,,5,64006,5
51310,79,37,42,23,1,1,1,1,3,3,49.32,62,73,59.459999,46,74,62000,11,14,5,1,28,0,3,79,25,52.52,56,24,68.919998,33.299999,1,0,0,0,0,3,45.703648,59.456757,74,62.371368,49.29863,73,0,,,14,62000,14
51310,79,37,42,23,1,1,1,1,3,3,49.32,62,73,59.459999,46,74,62000,11,14,5,2,24,0,3,79,23,38.830002,65.199997,23,61.09,52.200001,1,0,0,0,0,3,45.703648,59.456757,74,62.371368,49.29863,73,0,,,14,62000,14
51310,79,37,42,23,1,1,1,1,3,3,49.32,62,73,59.459999,46,74,62000,11,14,5,3,27,0,3,79,26,45.23,57.700001,26,57.459999,61.5,1,0,0,0,0,3,45.703648,59.456757,74,62.371368,49.29863,73,0,,,14,62000,14
51311,108,58,50,23,1,1,1,2,3,3,21.65,76,97,33.669998,63,98,66001,11,5,5,2,36,0,3,108,36,59.75,38.900002,33,73.580002,24.200001,1,0,0,1,0,3,58.014324,37.821621,74,73.565002,27.25,66,0,,,5,66001,5
51311,108,58,50,23,1,1,1,2,3,3,21.65,76,97,33.669998,63,98,66001,11,5,5,3,36,0,3,108,38,56.369999,36.799999,33,73.550003,30.299999,1,0,0,1,0,3,58.014324,37.821621,74,73.565002,27.25,66,0,,,5,66001,5
51311,108,58,50,23,1,1,1,2,3,3,21.65,76,97,33.669998,63,98,66001,11,5,5,1,36,0,3,108,24,78.372498,20.869167,31,81.184196,9.7274189,,1,0,1,0,3,58.014324,37.821621,74,73.565002,27.25,66,1,31,24,5,66001,5
51312,54,27,27,14,1,1,1,5,2,2,22.219999,72,45,31.110001,65,45,50005,11,23,5,1,27,0,2,54,22,64.550003,22.700001,22,69.050003,31.799999,1,0,0,0,0,2,64.846443,31.082222,45,72.244446,22.191111,45,0,,,23,50005,23
51312,54,27,27,14,1,1,1,5,2,2,22.219999,72,45,31.110001,65,45,50005,11,23,5,2,27,0,2,54,23,65.129997,39.099998,23,75.300003,13,1,0,0,0,0,2,64.846443,31.082222,45,72.244446,22.191111,45,0,,,23,50005,23
51313,84,42,42,23,1,1,1,2,3,3,17.65,77,85,25.879999,65,85,66001,11,9,5,1,29,0,3,84,30,65.269997,20,30,77.699997,16.700001,1,0,0,0,0,3,65.167061,25.882353,85,76.56588,17.647058,85,0,,,9,66001,9
51313,84,42,42,23,1,1,1,2,3,3,17.65,77,85,25.879999,65,85,66001,11,9,5,2,30,0,3,84,30,67.769997,30,30,77.370003,13.3,1,0,0,0,0,3,65.167061,25.882353,85,76.56588,17.647058,85,0,,,9,66001,9
51313,84,42,42,23,1,1,1,2,3,3,17.65,77,85,25.879999,65,85,66001,11,9,5,3,25,0,3,84,25,61.919998,28,25,74.239998,24,1,0,0,0,0,3,65.167061,25.882353,85,76.56588,17.647058,85,0,,,9,66001,9
51314,119,63,56,30,1,1,1,2,3,3,28.18,75,110,29.09,67,110,66001,11,11,5,1,41,0,3,119,38,68.239998,18.4,38,74.629997,31.6,1,0,0,0,0,3,66.673981,29.171682,113,75.052856,29.452679,112,0,,,11,66001,11
51314,119,63,56,30,1,1,1,2,3,3,28.18,75,110,29.09,67,110,66001,11,11,5,2,40,0,3,119,38,65.550003,36.799999,37,75.349998,29.700001,1,0,0,0,0,3,66.673981,29.171682,113,75.052856,29.452679,112,0,,,11,66001,11
51314,119,63,56,30,1,1,1,2,3,3,28.18,75,110,29.09,67,110,66001,11,11,5,3,38,0,3,119,37,66.220001,32.400002,37,75.190002,27,1,0,0,0,0,3,66.673981,29.171682,113,75.052856,29.452679,112,0,,,11,66001,11
51315,80,40,40,19,1,1,1,1,2,2,26.92,73,78,36.709999,59,79,66001,11,9,5,2,40,0,2,80,39,59.540001,33.299999,38,70.739998,28.9,1,0,0,1,0,2,59.540001,33.299999,39,70.739998,28.9,38,0,,,9,66001,9
51315,80,40,40,19,1,1,1,1,2,2,26.92,73,78,36.709999,59,79,66001,11,9,5,1,40,0,2,80,40,58.473499,40.034752,40,75.147003,25.039,,1,0,1,0,2,59.540001,33.299999,39,70.739998,28.9,38,1,40,40,9,66001,9
51316,46,15,31,16,1,1,1,1,2,2,10.87,83,46,13.04,77,46,86009,11,2,5,1,22,0,2,46,22,77.730003,13.6,22,81.860001,4.5,1,0,0,0,0,2,77.349129,13.026087,46,83.148697,10.865217,46,0,,,2,86009,2
51316,46,15,31,16,1,1,1,1,2,2,10.87,83,46,13.04,77,46,86009,11,2,5,2,24,0,2,46,24,77,12.5,24,84.330002,16.700001,1,0,0,0,0,2,77.349129,13.026087,46,83.148697,10.865217,46,0,,,2,86009,2
51317,74,35,39,23,1,1,1,2,2,2,20.83,76,72,13.89,71,72,62000,11,8,5,1,37,0,2,74,37,70.730003,5.4000001,37,75.160004,24.299999,1,0,0,0,0,2,70.637642,13.906944,72,76.098198,20.799999,72,0,,,8,62000,8
51317,74,35,39,23,1,1,1,2,2,2,20.83,76,72,13.89,71,72,62000,11,8,5,2,37,0,2,74,35,70.540001,22.9,35,77.089996,17.1,1,0,0,0,0,2,70.637642,13.906944,72,76.098198,20.799999,72,0,,,8,62000,8
51318,92,48,44,18,1,1,1,1,3,3,11.84,81,76,5.1300001,78,78,64006,11,4,5,2,30,0,3,92,28,82.290001,3.5999999,27,86,11.1,1,0,0,1,0,3,79.425613,3.4982457,57,80.491638,12.729091,55,0,,,4,64006,4
51318,92,48,44,18,1,1,1,1,3,3,11.84,81,76,5.1300001,78,78,64006,11,4,5,3,29,0,3,92,29,76.660004,3.4000001,28,75.18,14.3,1,0,0,1,0,3,79.425613,3.4982457,57,80.491638,12.729091,55,0,,,4,64006,4
51318,92,48,44,18,1,1,1,1,3,3,11.84,81,76,5.1300001,78,78,64006,11,4,5,1,33,0,3,92,21,74.130478,9.5590477,21,82.331429,9.5114288,,1,0,1,0,3,79.425613,3.4982457,57,80.491638,12.729091,55,1,21,21,4,64006,4
51319,70,39,31,14,1,1,1,1,3,2,29.629999,73,54,27.27,69,55,26203,11,8,5,1,28,0,2,59,27,66.519997,29.6,27,69.959999,29.6,1,0,0,0,0,2,68.482681,28.564285,56,72.235634,30.872726,55,0,,,8,26203,8
51319,70,39,31,14,1,1,1,1,3,2,29.629999,73,54,27.27,69,55,26203,11,8,5,2,31,0,2,59,29,70.309998,27.6,28,74.43,32.099998,1,0,0,0,0,2,68.482681,28.564285,56,72.235634,30.872726,55,0,,,8,26203,8
51320,118,57,61,22,1,1,1,1,3,3,24.780001,72,113,24.559999,63,114,66001,11,5,5,1,39,0,3,118,39,63.669998,33.299999,39,75.540001,15.4,1,0,0,0,0,3,63.106052,24.554386,114,72.488144,24.778761,113,0,,,5,66001,5
51320,118,57,61,22,1,1,1,1,3,3,24.780001,72,113,24.559999,63,114,66001,11,5,5,2,39,0,3,118,37,66.779999,8.1000004,36,75.639999,19.4,1,0,0,0,0,3,63.106052,24.554386,114,72.488144,24.778761,113,0,,,5,66001,5
51320,118,57,61,22,1,1,1,1,3,3,24.780001,72,113,24.559999,63,114,66001,11,5,5,3,40,0,3,118,38,58.950001,31.6,38,66.370003,39.5,1,0,0,0,0,3,63.106052,24.554386,114,72.488144,24.778761,113,0,,,5,66001,5
51322,45,22,23,9,1,1,1,1,2,2,7.1399999,85,42,18.18,79,44,50005,11,1,5,1,22,0,2,45,21,70.57,28.6,21,80.379997,9.5,1,0,0,0,0,2,78.656593,18.197727,44,85.404999,7.1500001,42,0,,,1,50005,1
51322,45,22,23,9,1,1,1,1,2,2,7.1399999,85,42,18.18,79,44,50005,11,1,5,2,23,0,2,45,23,86.040001,8.6999998,21,90.43,4.8000002,1,0,0,0,0,2,78.656593,18.197727,44,85.404999,7.1500001,42,0,,,1,50005,1
51323,41,19,22,10,1,1,1,0,1,1,3.03,89,33,2.9400001,86,34,50005,11,2,5,1,41,0,1,41,34,85.910004,2.9000001,33,89.269997,3,1,0,0,0,0,1,85.910004,2.9000001,34,89.269997,3,33,0,,,2,50005,2
51324,93,46,47,29,1,1,1,1,3,3,27.27,73,88,32.18,63,87,66001,11,10,5,1,32,0,3,93,28,60.139999,46.400002,28,70.32,32.099998,1,0,0,0,0,3,62.954369,32.203449,87,72.838371,26.718605,86,0,,,10,66001,10
51324,93,46,47,29,1,1,1,1,3,3,27.27,73,88,32.18,63,87,66001,11,10,5,2,31,0,3,93,31,58.970001,32.299999,30,72.769997,23.299999,1,0,0,0,0,3,62.954369,32.203449,87,72.838371,26.718605,86,0,,,10,66001,10
51324,93,46,47,29,1,1,1,1,3,3,27.27,73,88,32.18,63,87,66001,11,10,5,3,30,0,3,93,28,70.18,17.9,28,75.43,25,1,0,0,0,0,3,62.954369,32.203449,87,72.838371,26.718605,86,0,,,10,66001,10
51330,114,52,62,24,1,1,1,1,3,3,22.120001,72,104,25.959999,67,104,62000,11,8,5,1,38,0,3,114,37,56.779999,43.200001,36,64.220001,41.700001,1,0,0,0,0,3,65.579735,28.55625,112,69.933273,25.485455,110,0,,,8,62000,8
51330,114,52,62,24,1,1,1,1,3,3,22.120001,72,104,25.959999,67,104,62000,11,8,5,2,38,0,3,114,38,65.550003,23.700001,38,71.550003,21.1,1,0,0,0,0,3,65.579735,28.55625,112,69.933273,25.485455,110,0,,,8,62000,8
51330,114,52,62,24,1,1,1,1,3,3,22.120001,72,104,25.959999,67,104,62000,11,8,5,3,38,0,3,114,37,74.410004,18.9,36,73.940002,13.9,1,0,0,0,0,3,65.579735,28.55625,112,69.933273,25.485455,110,0,,,8,62000,8
51331,85,42,43,17,1,1,1,1,3,2,7.04,84,71,4.0500002,79,74,26500,11,6,5,1,37,0,2,76,35,78.940002,2.9000001,32,84.410004,6.3000002,1,0,0,1,0,2,78.940002,2.9000001,35,84.410004,6.3000002,32,0,,,6,26500,6
51331,85,42,43,17,1,1,1,1,3,2,7.04,84,71,4.0500002,79,74,26500,11,6,5,2,39,0,2,76,39,79.053848,5.0820513,39,83.663589,7.6471796,,1,0,1,0,2,78.940002,2.9000001,35,84.410004,6.3000002,32,1,39,39,6,26500,6
51332,107,58,49,19,1,1,1,1,3,3,20.59,79,102,14.71,73,102,26500,11,4,5,1,35,0,3,107,34,76.209999,17.6,34,78.589996,20.6,1,0,0,0,0,3,72.511513,16.954718,106,77.394531,22.637735,106,0,,,4,26500,4
51332,107,58,49,19,1,1,1,1,3,3,20.59,79,102,14.71,73,102,26500,11,4,5,2,36,0,3,107,36,72.529999,19.4,36,76.580002,22.200001,1,0,0,0,0,3,72.511513,16.954718,106,77.394531,22.637735,106,0,,,4,26500,4
51332,107,58,49,19,1,1,1,1,3,3,20.59,79,102,14.71,73,102,26500,11,4,5,3,36,0,3,107,36,69,13.9,36,77.080002,25,1,0,0,0,0,3,72.511513,16.954718,106,77.394531,22.637735,106,0,,,4,26500,4
51333,119,66,53,21,1,1,1,1,4,3,15.69,78,102,12.75,74,102,64006,11,6,5,1,36,0,3,108,34,71.32,14.7,34,75.120003,20.6,1,0,0,0,0,3,74.321472,12.745098,102,77.804611,15.691176,102,0,,,6,64006,6
51333,119,66,53,21,1,1,1,1,4,3,15.69,78,102,12.75,74,102,64006,11,6,5,2,34,0,3,108,31,75.610001,9.6999998,31,80.480003,9.6999998,1,0,0,0,0,3,74.321472,12.745098,102,77.804611,15.691176,102,0,,,6,64006,6
