schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
41169,103,43,60,19,1,1,1,2,4,3,13,71,85,29.889999,70,87,79004,11,10,4,3,27,0,3,88,28,80.140717,25.008215,28,76.997856,7.3642859,,1,0,1,0,3,65.187454,32.206779,59,68.05368,15.768421,57,1,28,28,10,79004,10
41170,75,34,41,17,1,1,1,2,3,3,18,71,68,26.469999,66,68,79004,11,11,4,1,25,0,3,75,24,60.169998,33.299999,24,68.040001,20.799999,1,0,0,0,0,3,65.911766,26.44853,68,71.396027,17.642647,68,0,,,11,79004,11
41170,75,34,41,17,1,1,1,2,3,3,18,71,68,26.469999,66,68,79004,11,11,4,2,26,0,3,75,23,70.169998,26.1,23,72,17.4,1,0,0,0,0,3,65.911766,26.44853,68,71.396027,17.642647,68,0,,,11,79004,11
41170,75,34,41,17,1,1,1,2,3,3,18,71,68,26.469999,66,68,79004,11,11,4,3,24,0,3,75,21,67.809998,19,21,74.57,14.3,1,0,0,0,0,3,65.911766,26.44853,68,71.396027,17.642647,68,0,,,11,79004,11
41172,96,96,0,19,2,1,1,2,3,3,6,78,88,14.94,77,87,79004,12,10,4,1,32,0,3,96,30,72.43,16.700001,30,72.330002,10,1,0,0,0,0,3,76.585632,14.952873,87,77.635681,5.6500001,88,0,,,10,79004,10
41172,96,96,0,19,2,1,1,2,3,3,6,78,88,14.94,77,87,79004,12,10,4,2,32,0,3,96,29,83.970001,10.3,29,83.169998,3.4000001,1,0,0,0,0,3,76.585632,14.952873,87,77.635681,5.6500001,88,0,,,10,79004,10
41172,96,96,0,19,2,1,1,2,3,3,6,78,88,14.94,77,87,79004,12,10,4,3,32,0,3,96,28,73.389999,17.9,29,77.589996,3.4000001,1,0,0,0,0,3,76.585632,14.952873,87,77.635681,5.6500001,88,0,,,10,79004,10
41173,95,0,95,20,2,1,1,2,3,3,8,78,85,28.57,74,84,79004,12,10,4,1,34,0,3,95,30,73.07,20,30,76.900002,3.3,1,0,0,0,0,3,73.714287,28.592857,84,78.494118,8.2235298,85,0,,,10,79004,10
41173,95,0,95,20,2,1,1,2,3,3,8,78,85,28.57,74,84,79004,12,10,4,2,32,0,3,95,30,73.529999,36.700001,30,79.800003,10,1,0,0,0,0,3,73.714287,28.592857,84,78.494118,8.2235298,85,0,,,10,79004,10
41173,95,0,95,20,2,1,1,2,3,3,8,78,85,28.57,74,84,79004,12,10,4,3,29,0,3,95,24,74.75,29.200001,25,78.839996,12,1,0,0,0,0,3,73.714287,28.592857,84,78.494118,8.2235298,85,0,,,10,79004,10
41174,142,73,69,26,2,1,1,2,4,4,12,72,134,25.93,69,135,79004,12,12,4,2,37,0,4,142,35,68.110001,22.9,34,65.970001,32.400002,1,0,0,1,0,4,70.293266,21.780197,101,71.550797,15.006,100,0,,,12,79004,12
41174,142,73,69,26,2,1,1,2,4,4,12,72,134,25.93,69,135,79004,12,12,4,3,34,0,4,142,31,69.769997,25.799999,31,75.550003,0,1,0,0,1,0,4,70.293266,21.780197,101,71.550797,15.006,100,0,,,12,79004,12
41174,142,73,69,26,2,1,1,2,4,4,12,72,134,25.93,69,135,79004,12,12,4,4,36,0,4,142,35,72.940002,17.1,35,73.43,11.4,1,0,0,1,0,4,70.293266,21.780197,101,71.550797,15.006,100,0,,,12,79004,12
41174,142,73,69,26,2,1,1,2,4,4,12,72,134,25.93,69,135,79004,12,12,4,1,35,0,4,142,34,65.158234,38.257355,34,73.321175,3.1588235,,1,0,1,0,4,70.293266,21.780197,101,71.550797,15.006,100,1,34,34,12,79004,12
41176,34,19,15,10,2,1,1,8,1,1,17,66,30,26.67,68,30,79004,12,43,4,1,34,0,1,34,30,67.870003,26.700001,30,66.129997,16.700001,1,0,0,0,0,1,67.870003,26.700001,30,66.129997,16.700001,30,0,,,43,79004,43
41178,43,21,22,11,1,1,1,1,2,2,13,79,38,26.32,75,38,1982,11,5,4,1,21,0,2,43,20,72.150002,35,20,76.199997,10,1,0,0,0,0,2,74.632103,26.331579,38,78.762634,13.173684,38,0,,,5,1982,5
41178,43,21,22,11,1,1,1,1,2,2,13,79,38,26.32,75,38,1982,11,5,4,2,22,0,2,43,18,77.389999,16.700001,18,81.610001,16.700001,1,0,0,0,0,2,74.632103,26.331579,38,78.762634,13.173684,38,0,,,5,1982,5
41179,50,25,25,13,1,1,1,2,2,2,2,80,49,28,73,50,2766,11,5,4,2,25,0,2,50,25,69.919998,32,25,79.360001,0,1,0,0,1,0,2,69.919998,32,25,79.360001,0,25,0,,,5,2766,5
41179,50,25,25,13,1,1,1,2,2,2,2,80,49,28,73,50,2766,11,5,4,1,25,0,2,50,25,76.080002,24,24,80.666664,4.0833335,,1,0,1,0,2,69.919998,32,25,79.360001,0,25,1,24,25,5,2766,5
41181,44,21,23,15,1,1,1,5,2,2,23,66,43,55.810001,65,43,1958,11,20,4,1,22,0,2,44,20,77.800003,45,20,67.099998,25,1,0,0,0,0,2,64.513489,55.804649,43,65.976746,23.234884,43,0,,,20,1958,20
41181,44,21,23,15,1,1,1,5,2,2,23,66,43,55.810001,65,43,1958,11,20,4,2,22,0,2,44,23,52.959999,65.199997,23,65,21.700001,1,0,0,0,0,2,64.513489,55.804649,43,65.976746,23.234884,43,0,,,20,1958,20
41182,23,7,16,9,2,1,1,7,1,1,13,72,24,37.5,65,24,1958,12,45,4,1,23,0,1,23,24,64.959999,37.5,24,71.669998,12.5,1,0,0,0,0,1,64.959999,37.5,24,71.669998,12.5,24,0,,,45,1958,45
41183,43,23,20,19,1,1,1,1,2,2,12,75,41,14.63,72,41,6155,11,2,4,1,22,0,2,43,20,72.599998,10,20,77.400002,15,1,0,0,0,0,2,71.708778,14.609756,41,75.269272,12.182927,41,0,,,2,6155,2
41183,43,23,20,19,1,1,1,1,2,2,12,75,41,14.63,72,41,6155,11,2,4,2,21,0,2,43,21,70.860001,19,21,73.239998,9.5,1,0,0,0,0,2,71.708778,14.609756,41,75.269272,12.182927,41,0,,,2,6155,2
41184,68,68,0,14,2,2,1,5,3,2,19,68,59,27.120001,74,59,26401,12,26,4,2,32,0,2,60,31,76.099998,22.6,31,68.419998,12.9,1,0,0,1,0,2,76.099998,22.6,31,68.419998,12.9,31,0,,,26,26401,26
41184,68,68,0,14,2,2,1,5,3,2,19,68,59,27.120001,74,59,26401,12,26,4,1,28,0,2,60,28,71.675003,32.124287,28,67.535004,25.753571,,1,0,1,0,2,76.099998,22.6,31,68.419998,12.9,31,1,28,28,26,26401,26
41185,32,0,32,13,2,2,1,5,1,1,7,70,27,28.57,61,28,26401,12,20,4,1,32,0,1,32,28,61.18,28.6,27,70.110001,7.4000001,1,0,0,0,0,1,61.18,28.6,28,70.110001,7.4000001,27,0,,,20,26401,20
41186,51,35,16,13,2,2,1,4,2,2,14,70,50,20,70,50,26401,12,24,4,2,26,0,2,51,25,70.839996,24,25,72.959999,8,1,0,0,1,0,2,70.839996,24,25,72.959999,8,25,0,,,24,26401,24
41186,51,35,16,13,2,2,1,4,2,2,14,70,50,20,70,50,26401,12,24,4,1,25,0,2,51,25,69.160004,16,25,67.040001,20,,1,0,1,0,2,70.839996,24,25,72.959999,8,25,1,25,25,24,26401,24
41187,102,44,58,17,1,1,1,1,3,3,6,75,99,25.25,73,99,83006,11,3,4,1,34,0,3,102,33,72.480003,24.200001,33,74.269997,0,1,0,0,0,0,3,73.372124,25.242424,99,75.048286,6.0777779,99,0,,,3,83006,3
41187,102,44,58,17,1,1,1,1,3,3,6,75,99,25.25,73,99,83006,11,3,4,2,35,0,3,102,35,71.309998,31.4,35,73.769997,8.6000004,1,0,0,0,0,3,73.372124,25.242424,99,75.048286,6.0777779,99,0,,,3,83006,3
41187,102,44,58,17,1,1,1,1,3,3,6,75,99,25.25,73,99,83006,11,3,4,3,33,0,3,102,31,76.650002,19.4,31,77.32,9.6999998,1,0,0,0,0,3,73.372124,25.242424,99,75.048286,6.0777779,99,0,,,3,83006,3
41189,47,22,25,12,1,1,1,3,2,2,24,61,46,29.790001,64,47,83006,11,14,4,1,24,0,2,47,23,68.830002,8.6999998,23,58,13,1,0,0,0,0,2,63.810425,29.789362,47,60.52,23.9,46,0,,,14,83006,14
41189,47,22,25,12,1,1,1,3,2,2,24,61,46,29.790001,64,47,83006,11,14,4,2,23,0,2,47,24,59,50,23,63.040001,34.799999,1,0,0,0,0,2,63.810425,29.789362,47,60.52,23.9,46,0,,,14,83006,14
41190,172,88,84,33,1,1,1,1,5,5,9,73,158,24.379999,73,160,83006,11,7,4,2,35,0,5,172,31,78.900002,12.9,29,78.519997,0,1,0,0,1,0,5,72.864563,24.7976,125,73.131622,9.7552843,123,0,,,7,83006,7
41190,172,88,84,33,1,1,1,1,5,5,9,73,158,24.379999,73,160,83006,11,7,4,3,32,0,5,172,29,69.139999,27.6,29,74.379997,10.3,1,0,0,1,0,5,72.864563,24.7976,125,73.131622,9.7552843,123,0,,,7,83006,7
41190,172,88,84,33,1,1,1,1,5,5,9,73,158,24.379999,73,160,83006,11,7,4,4,37,0,5,172,34,78.940002,5.9000001,34,73.18,5.9000001,1,0,0,1,0,5,72.864563,24.7976,125,73.131622,9.7552843,123,0,,,7,83006,7
41190,172,88,84,33,1,1,1,1,5,5,9,73,158,24.379999,73,160,83006,11,7,4,5,33,0,5,172,31,63.650002,54.799999,31,66.870003,22.6,1,0,0,1,0,5,72.864563,24.7976,125,73.131622,9.7552843,123,0,,,7,83006,7
41190,172,88,84,33,1,1,1,1,5,5,9,73,158,24.379999,73,160,83006,11,7,4,1,35,0,5,172,35,73.483711,22.888571,35,72.53743,6.3457141,,1,0,1,0,5,72.864563,24.7976,125,73.131622,9.7552843,123,1,35,35,7,83006,7
41191,100,53,47,19,1,1,1,4,3,3,39,65,93,29.59,66,98,83006,11,16,4,1,32,0,3,100,31,66.580002,35.5,27,67.669998,22.200001,1,0,0,0,0,3,66.001938,29.594898,98,65.483658,38.7043,93,0,,,16,83006,16
41191,100,53,47,19,1,1,1,4,3,3,39,65,93,29.59,66,98,83006,11,16,4,2,35,0,3,100,35,62.630001,31.4,35,61.709999,65.699997,1,0,0,0,0,3,66.001938,29.594898,98,65.483658,38.7043,93,0,,,16,83006,16
41191,100,53,47,19,1,1,1,4,3,3,39,65,93,29.59,66,98,83006,11,16,4,3,33,0,3,100,32,69.129997,21.9,31,67.839996,22.6,1,0,0,0,0,3,66.001938,29.594898,98,65.483658,38.7043,93,0,,,16,83006,16
41193,35,19,16,9,2,1,1,5,1,1,7,72,30,40.630001,67,32,83006,12,21,4,1,35,0,1,35,31,67.550003,38.700001,30,72.269997,6.6999998,1,0,0,0,0,1,67.550003,38.700001,31,72.269997,6.6999998,30,0,,,21,83006,21
41194,95,50,45,19,2,1,1,2,4,3,17,73,82,42.68,68,82,83006,12,17,4,1,30,0,3,84,31,71.610001,35.5,31,71.190002,22.6,1,0,0,1,0,3,68.110756,43.386791,53,72.451889,18.864151,53,0,,,17,83006,17
41194,95,50,45,19,2,1,1,2,4,3,17,73,82,42.68,68,82,83006,12,17,4,2,31,0,3,84,22,63.18,54.5,22,74.230003,13.6,1,0,0,1,0,3,68.110756,43.386791,53,72.451889,18.864151,53,0,,,17,83006,17
41194,95,50,45,19,2,1,1,2,4,3,17,73,82,42.68,68,82,83006,12,17,4,3,23,0,3,84,29,67.797585,41.388275,29,74.001724,13.593103,,1,0,1,0,3,68.110756,43.386791,53,72.451889,18.864151,53,1,29,29,17,83006,17
41195,126,60,66,26,1,1,1,1,5,3,9,78,91,17.58,77,91,84004,11,7,4,1,34,0,3,102,32,77.589996,15.6,32,83.879997,9.3999996,1,0,0,0,0,3,76.700768,17.596703,91,78.244728,8.7945051,91,0,,,7,84004,7
41195,126,60,66,26,1,1,1,1,5,3,9,78,91,17.58,77,91,84004,11,7,4,2,35,0,3,102,31,75.349998,32.299999,31,74.129997,9.6999998,1,0,0,0,0,3,76.700768,17.596703,91,78.244728,8.7945051,91,0,,,7,84004,7
41195,126,60,66,26,1,1,1,1,5,3,9,78,91,17.58,77,91,84004,11,7,4,3,33,0,3,102,28,77.18,3.5999999,28,76.360001,7.0999999,1,0,0,0,0,3,76.700768,17.596703,91,78.244728,8.7945051,91,0,,,7,84004,7
41197,94,43,51,17,1,1,1,1,3,3,10,73,78,20.25,77,79,84004,11,12,4,1,32,0,3,94,27,80.150002,7.4000001,27,76.150002,7.4000001,1,0,0,0,0,3,76.935822,20.225317,79,72.973846,10.261539,78,0,,,12,84004,12
41197,94,43,51,17,1,1,1,1,3,3,10,73,78,20.25,77,79,84004,11,12,4,2,31,0,3,94,24,72.580002,20.799999,24,69,16.700001,1,0,0,0,0,3,76.935822,20.225317,79,72.973846,10.261539,78,0,,,12,84004,12
41197,94,43,51,17,1,1,1,1,3,3,10,73,78,20.25,77,79,84004,11,12,4,3,31,0,3,94,28,77.57,32.099998,27,73.330002,7.4000001,1,0,0,0,0,3,76.935822,20.225317,79,72.973846,10.261539,78,0,,,12,84004,12
41198,48,25,23,12,1,1,1,1,2,2,4,76,45,17.780001,77,45,84004,11,6,4,1,24,0,2,48,22,79.269997,18.200001,22,77.269997,4.5,1,0,0,0,0,2,76.755333,17.791111,45,75.956444,4.3977776,45,0,,,6,84004,6
41198,48,25,23,12,1,1,1,1,2,2,4,76,45,17.780001,77,45,84004,11,6,4,2,24,0,2,48,23,74.349998,17.4,23,74.699997,4.3000002,1,0,0,0,0,2,76.755333,17.791111,45,75.956444,4.3977776,45,0,,,6,84004,6
41199,107,41,66,18,1,1,1,1,3,3,10,80,97,12.24,79,98,84004,11,5,4,1,35,0,3,107,30,73.699997,13.3,29,78.790001,13.8,1,0,0,1,0,3,76.611252,10.909375,64,77.872543,11.101587,63,0,,,5,84004,5
41199,107,41,66,18,1,1,1,1,3,3,10,80,97,12.24,79,98,84004,11,5,4,3,36,0,3,107,34,79.18,8.8000002,34,77.089996,8.8000002,1,0,0,1,0,3,76.611252,10.909375,64,77.872543,11.101587,63,0,,,5,84004,5
41199,107,41,66,18,1,1,1,1,3,3,10,80,97,12.24,79,98,84004,11,5,4,2,36,0,3,107,34,83.496468,14.744706,34,83.942062,7.9588237,,1,0,1,0,3,76.611252,10.909375,64,77.872543,11.101587,63,1,34,34,5,84004,5
41202,133,59,74,22,1,1,1,1,4,4,9,78,119,9.2399998,78,119,84004,11,4,4,1,33,0,4,133,28,78.860001,3.5999999,29,75.550003,13.8,1,0,0,1,0,4,80.316742,8.1186047,86,79.66333,6.9000001,87,0,,,4,84004,4
41202,133,59,74,22,1,1,1,1,4,4,9,78,119,9.2399998,78,119,84004,11,4,4,2,33,0,4,133,29,73.760002,17.200001,29,77.410004,6.9000001,1,0,0,1,0,4,80.316742,8.1186047,86,79.66333,6.9000001,87,0,,,4,84004,4
41202,133,59,74,22,1,1,1,1,4,4,9,78,119,9.2399998,78,119,84004,11,4,4,4,33,0,4,133,29,88.279999,3.4000001,29,86.029999,0,1,0,0,1,0,4,80.316742,8.1186047,86,79.66333,6.9000001,87,0,,,4,84004,4
41202,133,59,74,22,1,1,1,1,4,4,9,78,119,9.2399998,78,119,84004,11,4,4,3,34,0,4,133,33,71.962425,12.162424,32,73.477814,14.709375,,1,0,1,0,4,80.316742,8.1186047,86,79.66333,6.9000001,87,1,32,33,4,84004,4
41203,82,40,42,17,1,1,1,1,3,2,9,82,65,6.1500001,79,65,84004,11,7,4,1,35,0,2,70,32,74.75,12.5,32,77.379997,15.6,1,0,0,0,0,2,79.430923,6.1538463,65,82.035538,9.2030773,65,0,,,7,84004,7
41203,82,40,42,17,1,1,1,1,3,2,9,82,65,6.1500001,79,65,84004,11,7,4,2,35,0,2,70,33,83.970001,0,33,86.550003,3,1,0,0,0,0,2,79.430923,6.1538463,65,82.035538,9.2030773,65,0,,,7,84004,7
41206,67,31,36,12,2,1,1,2,2,2,25,67,67,34.330002,67,67,84004,12,10,4,1,33,0,2,67,32,69.089996,37.5,33,68.029999,24.200001,1,0,0,0,0,2,66.566864,34.313435,67,67.299255,25.367165,67,0,,,10,84004,10
41206,67,31,36,12,2,1,1,2,2,2,25,67,67,34.330002,67,67,84004,12,10,4,2,34,0,2,67,35,64.260002,31.4,34,66.589996,26.5,1,0,0,0,0,2,66.566864,34.313435,67,67.299255,25.367165,67,0,,,10,84004,10
41208,52,30,22,16,2,1,1,1,2,2,9,82,47,14.58,80,48,84004,12,7,4,2,28,0,2,52,26,82.690002,7.6999998,25,83.32,8,1,0,0,1,0,2,82.690002,7.6999998,26,83.32,8,25,0,,,7,84004,7
41208,52,30,22,16,2,1,1,1,2,2,9,82,47,14.58,80,48,84004,12,7,4,1,24,0,2,52,22,76.820908,22.710909,22,80.5,10.136364,,1,0,1,0,2,82.690002,7.6999998,26,83.32,8,25,1,22,22,7,84004,7
41210,76,46,30,18,1,1,1,4,2,2,13,68,70,25.35,69,71,85001,11,19,4,1,39,0,2,76,37,64.809998,37.799999,36,66.720001,11.1,1,0,0,0,0,2,69.086334,25.349297,71,67.686569,12.848572,70,0,,,19,85001,19
41210,76,46,30,18,1,1,1,4,2,2,13,68,70,25.35,69,71,85001,11,19,4,2,37,0,2,76,34,73.739998,11.8,34,68.709999,14.7,1,0,0,0,0,2,69.086334,25.349297,71,67.686569,12.848572,70,0,,,19,85001,19
41212,127,77,50,27,1,1,1,3,4,4,23,63,125,40,64,125,85001,11,12,4,1,30,0,4,127,29,61.830002,55.200001,29,63.450001,37.900002,1,0,0,0,0,4,63.60928,40.0224,125,62.593121,23.1912,125,0,,,12,85001,12
41212,127,77,50,27,1,1,1,3,4,4,23,63,125,40,64,125,85001,11,12,4,2,33,0,4,127,32,68.309998,25,32,64.690002,12.5,1,0,0,0,0,4,63.60928,40.0224,125,62.593121,23.1912,125,0,,,12,85001,12
41212,127,77,50,27,1,1,1,3,4,4,23,63,125,40,64,125,85001,11,12,4,3,33,0,4,127,33,60.52,45.5,33,59.029999,30.299999,1,0,0,0,0,4,63.60928,40.0224,125,62.593121,23.1912,125,0,,,12,85001,12
41212,127,77,50,27,1,1,1,3,4,4,23,63,125,40,64,125,85001,11,12,4,4,31,0,4,127,31,63.709999,35.5,31,63.419998,12.9,1,0,0,0,0,4,63.60928,40.0224,125,62.593121,23.1912,125,0,,,12,85001,12
41214,21,11,10,8,2,1,1,7,1,1,11,65,18,47.369999,61,19,85001,12,41,4,1,21,0,1,21,19,61.16,47.400002,18,65.059998,11.1,1,0,0,0,0,1,61.16,47.400002,19,65.059998,11.1,18,0,,,41,85001,41
41217,48,24,24,15,2,1,1,6,2,2,18,58,44,60,56,45,85001,12,46,4,1,24,0,2,48,23,57.299999,52.200001,23,57.259998,21.700001,1,0,0,0,0,2,55.686668,60.022221,45,58.114319,18.168182,44,0,,,46,85001,46
41217,48,24,24,15,2,1,1,6,2,2,18,58,44,60,56,45,85001,12,46,4,2,24,0,2,48,22,54,68.199997,21,59.049999,14.3,1,0,0,0,0,2,55.686668,60.022221,45,58.114319,18.168182,44,0,,,46,85001,46
41218,23,15,8,6,1,1,1,1,1,1,0,77,21,9.5200005,75,21,1842,11,2,4,1,23,0,1,23,21,75.43,9.5,21,76.669998,0,1,0,0,0,0,1,75.43,9.5,21,76.669998,0,21,0,,,2,1842,2
41220,133,67,66,21,1,1,1,1,4,3,9,78,103,11.54,81,104,87007,11,3,4,1,39,0,3,119,34,78.5,8.8000002,33,81.449997,9.1000004,1,0,0,0,0,3,81.132881,11.525,104,77.735046,8.7427187,103,0,,,3,87007,3
41220,133,67,66,21,1,1,1,1,4,3,9,78,103,11.54,81,104,87007,11,3,4,2,40,0,3,119,34,79.290001,14.7,34,75.849998,5.9000001,1,0,0,0,0,3,81.132881,11.525,104,77.735046,8.7427187,103,0,,,3,87007,3
41220,133,67,66,21,1,1,1,1,4,3,9,78,103,11.54,81,104,87007,11,3,4,3,40,0,3,119,36,85.360001,11.1,36,76.110001,11.1,1,0,0,0,0,3,81.132881,11.525,104,77.735046,8.7427187,103,0,,,3,87007,3
41221,132,72,60,29,1,1,1,1,4,4,8,79,118,11.38,81,123,87007,11,5,4,1,33,0,4,132,30,79.870003,10,30,76.900002,3.3,1,0,0,0,0,4,81.495613,11.381301,123,78.921867,7.6084747,118,0,,,5,87007,5
41221,132,72,60,29,1,1,1,1,4,4,8,79,118,11.38,81,123,87007,11,5,4,2,33,0,4,132,32,81.25,12.5,30,81.129997,10,1,0,0,0,0,4,81.495613,11.381301,123,78.921867,7.6084747,118,0,,,5,87007,5
41221,132,72,60,29,1,1,1,1,4,4,8,79,118,11.38,81,123,87007,11,5,4,3,32,0,4,132,30,83.730003,10,27,78.739998,14.8,1,0,0,0,0,4,81.495613,11.381301,123,78.921867,7.6084747,118,0,,,5,87007,5
41221,132,72,60,29,1,1,1,1,4,4,8,79,118,11.38,81,123,87007,11,5,4,4,34,0,4,132,31,81.160004,12.9,31,78.900002,3.2,1,0,0,0,0,4,81.495613,11.381301,123,78.921867,7.6084747,118,0,,,5,87007,5
41225,122,64,58,28,2,1,1,1,4,3,7,76,103,25.24,72,103,87007,12,8,4,1,37,0,3,110,35,72.599998,14.3,35,79.400002,2.9000001,1,0,0,0,0,3,72.001556,25.259224,103,76.379417,6.82233,103,0,,,8,87007,8
41225,122,64,58,28,2,1,1,1,4,3,7,76,103,25.24,72,103,87007,12,8,4,2,37,0,3,110,32,75.410004,21.9,32,77.529999,6.3000002,1,0,0,0,0,3,72.001556,25.259224,103,76.379417,6.82233,103,0,,,8,87007,8
41225,122,64,58,28,2,1,1,1,4,3,7,76,103,25.24,72,103,87007,12,8,4,3,36,0,3,110,36,68.389999,38.900002,36,72.419998,11.1,1,0,0,0,0,3,72.001556,25.259224,103,76.379417,6.82233,103,0,,,8,87007,8
41227,37,22,15,9,1,1,1,1,1,1,,,,,,,,,,4,1,37,0,1,37,37,77.050003,21.6,37,75.970001,24.299999,1,0,1,0,1,1,77.050003,21.6,37,75.970001,24.299999,37,0,,,2,2675,2
41232,25,14,11,6,1,1,1,,1,1,0,78,24,16.67,68,24,2329,11,0,4,1,25,0,1,25,24,68,16.700001,24,78.25,0,1,0,0,0,0,1,68,16.700001,24,78.25,0,24,0,,,0,2329,0
41234,105,59,46,22,1,1,1,2,4,3,7,74,94,34.040001,68,94,1545,11,5,4,2,33,0,3,96,32,68.470001,34.400002,32,73.629997,6.3000002,1,0,0,1,0,3,66.660324,37.109676,62,72.004196,11.332258,62,0,,,5,7674,5
41234,105,59,46,22,1,1,1,2,4,3,7,74,94,34.040001,68,94,1545,11,5,4,3,30,0,3,96,30,64.730003,40,30,70.269997,16.700001,1,0,0,1,0,3,66.660324,37.109676,62,72.004196,11.332258,62,0,,,5,7674,5
41234,105,59,46,22,1,1,1,2,4,3,7,74,94,34.040001,68,94,1545,11,5,4,1,33,0,3,96,32,70.595627,28.092501,32,77.866875,,,1,0,1,0,3,66.660324,37.109676,62,72.004196,11.332258,62,1,32,32,5,7674,5
41236,25,10,15,8,2,1,1,4,1,1,17,63,18,38.889999,58,18,1545,12,33,4,1,25,0,1,25,18,58.060001,38.900002,18,62.610001,16.700001,1,0,0,0,0,1,58.060001,38.900002,18,62.610001,16.700001,18,0,,,33,1545,33
41237,22,12,10,8,2,2,1,7,1,1,0,73,17,29.41,75,17,20024,12,34,4,1,22,0,1,22,20,70.75,40,20,68.400002,10,1,0,0,0,0,1,70.75,40,20,68.400002,10,20,0,,,34,20024,34
41274,17,7,10,10,2,1,1,5,1,1,31,54,13,73.330002,41,15,70003,12,28,4,1,17,0,1,17,15,40.669998,73.300003,13,53.689999,30.799999,1,0,0,0,0,1,40.669998,73.300003,15,53.689999,30.799999,13,0,,,28,70003,28
41275,39,15,24,9,1,1,1,1,1,1,23,75,30,16.67,73,30,79004,11,4,4,1,39,0,1,39,30,72.730003,16.700001,30,74.870003,23.299999,1,0,0,0,0,1,72.730003,16.700001,30,74.870003,23.299999,30,0,,,4,79004,4
41276,99,48,51,18,1,1,1,1,4,3,8,79,77,26.92,68,78,79004,11,2,4,2,30,0,3,87,28,63.959999,25,28,77.18,14.3,1,0,0,1,0,3,65.846794,28.301888,53,78.359245,11.328301,53,0,,,2,79004,2
41276,99,48,51,18,1,1,1,1,4,3,8,79,77,26.92,68,78,79004,11,2,4,3,28,0,3,87,25,67.959999,32,25,79.68,8,1,0,0,1,0,3,65.846794,28.301888,53,78.359245,11.328301,53,0,,,2,79004,2
41276,99,48,51,18,1,1,1,1,4,3,8,79,77,26.92,68,78,79004,11,2,4,1,29,0,3,87,25,72.564796,23.9904,24,80.415001,.64999998,,1,0,1,0,3,65.846794,28.301888,53,78.359245,11.328301,53,1,24,25,2,79004,2
41277,57,27,30,13,1,1,1,4,2,2,17,60,53,43.400002,61,53,83006,11,11,4,1,27,0,2,57,24,61.630001,37.5,24,57.790001,20.799999,1,0,0,1,0,2,61.630001,37.5,24,57.790001,20.799999,24,0,,,11,83006,11
41277,57,27,30,13,1,1,1,4,2,2,17,60,53,43.400002,61,53,83006,11,11,4,2,30,0,2,57,29,60.478622,48.282757,29,61.828964,13.855172,,1,0,1,0,2,61.630001,37.5,24,57.790001,20.799999,24,1,29,29,11,83006,11
41282,78,40,38,18,1,1,1,3,2,2,21,66,72,54.790001,54,73,70003,11,14,4,1,39,0,2,78,35,53.889999,45.700001,34,67.739998,14.7,1,0,0,0,0,2,54.342876,54.809589,73,66.446945,20.822222,72,0,,,14,70003,14
41282,78,40,38,18,1,1,1,3,2,2,21,66,72,54.790001,54,73,70003,11,14,4,2,39,0,2,78,38,54.759998,63.200001,38,65.290001,26.299999,1,0,0,0,0,2,54.342876,54.809589,73,66.446945,20.822222,72,0,,,14,70003,14
41284,110,58,52,20,1,1,1,2,3,3,13,73,104,28.85,70,104,79004,11,8,4,2,36,0,3,110,34,70.879997,32.400002,34,73.290001,8.8000002,1,0,0,1,0,3,69.110855,31.474285,70,72.410568,12.862857,70,0,,,8,79004,8
41284,110,58,52,20,1,1,1,2,3,3,13,73,104,28.85,70,104,79004,11,8,4,3,37,0,3,110,36,67.440002,30.6,36,71.580002,16.700001,1,0,0,1,0,3,69.110855,31.474285,70,72.410568,12.862857,70,0,,,8,79004,8
41284,110,58,52,20,1,1,1,2,3,3,13,73,104,28.85,70,104,79004,11,8,4,1,37,0,3,110,34,71.830589,23.44706,34,74.213531,13.282353,,1,0,1,0,3,69.110855,31.474285,70,72.410568,12.862857,70,1,34,34,8,79004,8
41285,75,34,41,19,1,1,1,4,2,2,3,71,74,41.330002,62,75,85001,11,21,4,1,37,0,2,75,37,62,43.200001,37,68.080002,5.4000001,1,0,0,1,0,2,62,43.200001,37,68.080002,5.4000001,37,0,,,21,85001,21
41285,75,34,41,19,1,1,1,4,2,2,3,71,74,41.330002,62,75,85001,11,21,4,2,38,0,2,75,38,62,39.509209,37,73.919998,.60000002,,1,0,1,0,2,62,43.200001,37,68.080002,5.4000001,37,1,37,38,21,85001,21
41287,117,66,51,25,2,1,1,3,4,3,17,74,98,26.040001,70,96,74005,12,18,4,1,35,0,3,107,33,71.449997,18.200001,33,77,12.1,1,0,0,0,0,3,70.279274,26.053125,96,73.644287,17.352041,98,0,,,18,74005,18
41287,117,66,51,25,2,1,1,3,4,3,17,74,98,26.040001,70,96,74005,12,18,4,2,36,0,3,107,31,67.68,38.700001,33,64.940002,21.200001,1,0,0,0,0,3,70.279274,26.053125,96,73.644287,17.352041,98,0,,,18,74005,18
